model_slug,model_family,BLOCK_ID,n_ai_rows,n_other_rows,mean_ai_overestimation_pct_points,mean_other_overestimation_pct_points,delta_pct_points_ai_minus_other,mean_ai_overestimation_usd,mean_other_overestimation_usd,delta_usd_ai_minus_other
Llama-3.1-70B-Instruct,Llama,15-1252.00||MI||33||Y||III,4,4,3.2527526029631453,-4.413728133868169,7.666480736831314,3697.0,-5284.0,8981.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MI||51||Y||IV,2,2,17.701428303221988,-5.983055075426744,23.684483378648732,24514.0,-8325.0,32839.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MI||52||Y||II,1,1,12.535473138271847,0.7926411586260886,11.742831979645759,12810.0,810.0,12000.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MI||52||Y||III,1,1,-1.1882109531446043,-1.1882109531446043,0.0,-1430.0,-1430.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MI||54||Y||II,2,2,17.34822163540828,6.6640571484489675,10.684164486959311,16632.5,6810.0,9822.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||MI||54||Y||III,1,1,3.1259088151958054,-1.1882109531446043,4.31411976834041,3762.0,-1430.0,5192.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MI||54||Y||IV,1,1,17.701428303221988,-10.380110624900713,28.0815389281227,24514.0,-14375.0,38889.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MN||45||Y||III,1,1,9.263408315069944,1.8386619819075025,7.424746333162441,11370.0,2313.0,9057.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MO||54||Y||II,1,1,33.5477011643285,5.764688969667098,27.783012194661403,25874.0,5614.0,20260.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||MO||54||Y||IV,1,1,-8.522199848621167,-8.522199848621167,0.0,-11935.0,-11935.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||42||Y||III,1,1,22.064462017733046,0.4335909417685119,21.630871075964535,29464.0,579.0,28885.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||52||Y||II,1,1,14.910589586064486,6.342270090567137,8.568319495497349,17402.0,7402.0,10000.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||52||Y||IV,1,1,0.7784049808026413,-19.75702952757178,20.535434508374422,1259.0,-30558.0,31817.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||54||Y||I,2,2,27.821522112841627,12.608109609559591,15.213412503282036,24086.5,11532.0,12554.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||54||Y||II,6,6,7.207792118137085,-0.5103697974010942,7.71816191553818,8125.666666666667,-554.5,8680.166666666668
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||54||Y||IV,1,1,-13.4054766040148,-14.713700651200652,1.3082240471858526,-20762.0,-23137.0,2375.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||56||Y||II,1,1,5.777236177328684,-8.3825517683057,14.159787945634385,6495.0,-9424.0,15919.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NC||61||Y||IV,1,1,20.385081459539517,20.385081459539517,0.0,22710.0,22710.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NH||33||Y||III,1,1,12.892684044783595,-19.452309026131484,32.34499307091508,15189.0,-28719.0,43908.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||32||Y||IV,2,2,2.158388137443171,-3.7467210034494975,5.905109140892669,1701.5,-8298.5,10000.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||33||Y||III,2,2,13.576070760543615,-15.736450981001834,29.31252174154545,17805.5,-25305.0,43110.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||45||Y||III,1,1,7.364690848971472,7.5837194117098345,-0.21902856273836235,11181.0,12195.0,-1014.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||51||Y||II,1,1,8.335795510504026,-9.907800934869732,18.243596445373758,11003.0,-13078.0,24081.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||51||Y||IV,1,1,-6.539001993398909,-24.574876577070764,18.035874583671855,-10005.0,-46592.0,36587.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||52||Y||II,2,2,16.959397341343283,9.938474209906058,7.020923131437225,19561.0,10946.0,8615.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||52||Y||IV,1,1,-14.025908266171568,13.717782700435809,-27.743690966607375,-26592.0,20869.0,-47461.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||54||Y||II,2,2,8.335795510504026,-4.328027610553804,12.66382312105783,11003.0,-4979.5,15982.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||NJ||61||Y||IV,1,1,41.52991230355127,3.2551879829816794,38.27472432056959,47830.0,3749.0,44081.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NV||54||Y||II,2,2,7.325680041876501,-7.041389144600278,14.36706918647678,8117.0,-7802.0,15919.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||33||Y||IV,2,2,-14.025908266171568,-14.289632473944048,0.26372420777247996,-26592.0,-27092.0,500.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||45||Y||II,1,1,8.454907161803714,8.454907161803714,0.0,10455.0,10455.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||51||Y||II,3,3,1.6015515504140245,5.093528544025678,-3.4919769936116536,2114.0,5648.666666666667,-3534.666666666667
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||51||Y||III,8,8,-0.06787793292430466,-4.621374403805185,4.55349647088088,-191.875,-7514.125,7322.25
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||51||Y||IV,6,6,-8.943261034028255,-12.79519529656666,3.851934262538405,-16949.166666666668,-24258.666666666668,7309.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||52||Y||II,1,1,2.2136866746971524,23.487655022462633,-21.273968347765482,2922.0,31003.0,-28081.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||52||Y||III,2,2,-7.617611392680576,8.205590622182147,-15.823202014862723,-12249.5,13195.0,-25444.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||52||Y||IV,2,2,5.931434932517049,0.4789231613148228,5.452511771202226,7891.0,908.0,6983.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||54||Y||II,4,4,20.098540300174022,17.61233394403759,2.4862063561364316,25866.0,18477.5,7388.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||54||Y||III,5,5,2.5649440153836727,-5.195514913348625,7.760458928732298,3992.2,-10558.8,14551.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||54||Y||IV,5,5,-13.107804209585808,-13.058083548430679,-0.04972066115512952,-24670.0,-23644.4,-1025.5999999999985
Llama-3.1-70B-Instruct,Llama,15-1252.00||NY||62||Y||II,1,1,22.067791673493165,22.071432472284418,-0.003640798791252564,24245.0,24249.0,-4.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||OH||54||Y||II,5,5,12.172035060396137,3.120545300373621,9.051489760022516,12045.2,3123.8,8921.400000000001
Llama-3.1-70B-Instruct,Llama,15-1252.00||OR||33||Y||III,1,1,-6.462585034013605,-18.818027210884352,12.355442176870747,-9880.0,-28769.0,18889.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||PA||33||Y||II,1,1,13.034427694237971,-0.8430060539851609,13.877433748223131,13713.0,-926.0,14639.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||PA||33||Y||III,1,1,-0.46536932412638626,7.228290437329985,-7.693659761456371,-556.0,8636.0,-9192.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||PA||33||Y||IV,1,1,-15.512880628614463,-14.832772326863854,-0.6801083017506091,-21835.0,-20711.0,-1124.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||PA||54||Y||IV,1,1,-4.719581681515268,-12.299593367926724,7.5800116864114555,-6643.0,-17967.0,11324.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||SC||52||Y||III,1,1,-4.062574886173017,8.240037864307428,-12.302612750480446,-5425.0,9053.0,-14478.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TN||54||Y||II,1,1,15.08216076025316,15.08216076025316,0.0,15585.0,15585.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TN||54||Y||III,1,1,-11.54090588982978,1.6328602897221518,-13.173766179551931,-13438.0,1994.0,-15432.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TN||55||Y||III,1,1,9.821728342491218,-10.807668056044612,20.62939639853583,11994.0,-13198.0,25192.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||22||Y||III,1,1,4.907812292215868,-6.976071090529346,11.883883382745214,6274.0,-8918.0,15192.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||33||Y||III,1,1,-6.976071090529346,-11.892925146883405,4.916854056354059,-8918.0,-16052.0,7134.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||33||Y||IV,2,2,-17.99877713237542,-24.114338122898197,6.115560990522777,-29437.0,-39439.0,10002.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||44||Y||IV,2,2,-5.35945960041945,-21.0571690614491,15.697709461029648,-7889.5,-34439.0,26549.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||48||Y||II,1,1,5.309812881343925,-8.787403806133383,14.097216687477308,5996.0,-9923.0,15919.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||51||Y||I,1,1,64.05555346833478,22.481984445977123,41.57356902235766,51149.0,18906.0,32243.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||51||Y||II,1,1,44.346147374759795,3.6295031110026668,40.716644263757125,50077.0,4165.0,45912.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||51||Y||III,2,2,-2.9421134910462245,5.066098675317159,-8.008212166363384,-3971.0,7444.5,-11415.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||51||Y||IV,7,7,6.413551549233539,-5.8046361566114015,12.21818770584494,10066.0,-9455.285714285714,19521.285714285714
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||52||Y||I,1,1,39.27550829195165,13.994798295611753,25.2807099963399,33535.0,12645.0,20890.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||52||Y||II,1,1,14.44190129108242,19.47875986291544,-5.036858571833019,12998.0,21996.0,-8998.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||52||Y||III,4,4,3.237752421698036,-1.6215025884469838,4.85925501014502,4312.5,-2190.25,6502.75
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||52||Y||IV,5,5,5.302723526084694,-10.62927573521117,15.931999261295864,8040.8,-17018.4,25059.2
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||54||Y||I,5,5,29.03472380359485,20.90428183681282,8.13044196678203,25805.8,18116.8,7689.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||54||Y||II,16,16,12.544590561883204,0.9521145317348498,11.592476030148354,13849.9375,1098.125,12751.8125
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||54||Y||III,4,4,-4.247316080516409,-2.8876138726601774,-1.3597022078562317,-5787.5,-3559.5,-2228.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||54||Y||IV,6,6,4.975216253907553,-18.883528477718865,23.85874473162642,7704.833333333333,-30163.833333333332,37868.666666666664
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||55||Y||III,1,1,-0.6371739114328263,-8.128412770150625,7.491238858717798,-860.0,-10971.0,10111.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||55||Y||IV,2,2,8.74980370095787,16.76100300322044,-8.011199302262572,13726.0,25610.5,-11884.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||TX||92||Y||II,1,1,17.112365063788026,1.149455823879989,15.962909239908036,18135.0,1298.0,16837.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||UT||54||Y||III,2,2,1.947676214479475,4.138645567457983,-2.190969352978508,2501.0,4867.5,-2366.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||VA||54||Y||I,2,2,32.23198351426233,32.29173842584893,-0.05975491158660162,32690.0,28522.0,4168.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||VA||54||Y||II,1,1,10.713986463211404,-5.687207550162582,16.401194013373985,11508.0,-7171.0,18679.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||VA||54||Y||III,1,1,8.120298756948221,-21.11927725228512,29.23957600923334,12242.0,-31839.0,44081.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||VA||81||Y||III,2,2,-5.145995569057695,-3.7524407978056793,-1.393554771252016,-7758.0,-5426.5,-2331.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||33||Y||III,2,2,-7.0333683802777935,-13.976961358476878,6.943592978199084,-12710.0,-23728.5,11018.5
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||33||Y||IV,6,6,-21.72689936941099,-21.72689936941099,0.0,-45582.666666666664,-45582.666666666664,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||44||Y||III,1,1,-9.80023241657905,-9.80023241657905,0.0,-17710.0,-17710.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||45||Y||III,2,2,-9.80023241657905,-9.80023241657905,0.0,-17710.0,-17710.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||45||Y||IV,3,3,-13.604332978325681,-14.872194287364556,1.2678613090388744,-28868.666666666668,-31132.0,2263.333333333332
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||51||Y||II,3,3,4.752970606629142,-1.3932552157154783,6.14622582234462,7093.333333333333,-2246.3333333333335,9339.666666666666
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||51||Y||III,3,3,-9.80023241657905,-9.80023241657905,0.0,-17710.0,-17710.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||51||Y||IV,11,11,-19.220086606983614,-22.500944640227022,3.2808580332434083,-40500.545454545456,-47747.454545454544,7246.909090909088
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||52||Y||I,1,1,13.895659411120265,13.895659411120265,0.0,16362.0,16362.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||52||Y||II,1,1,9.220048244438487,-4.181184668989547,13.401232913428036,13760.0,-6240.0,20000.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||52||Y||III,2,2,-9.80023241657905,-9.80023241657905,0.0,-17710.0,-17710.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||52||Y||IV,1,1,-23.18639786618411,-18.473906937729144,-4.712490928454965,-49202.0,-39202.0,-10000.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||54||Y||II,4,4,13.986822729232262,-0.324437866788718,14.31126059602098,19750.5,-247.25,19997.75
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||54||Y||III,1,1,-9.80023241657905,-0.526052409954718,-9.274180006624333,-17710.0,-862.0,-16848.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||54||Y||IV,4,4,-14.939538741387924,-17.999624488085487,3.0600857466975633,-31702.0,-36854.25,5152.25
Llama-3.1-70B-Instruct,Llama,15-1252.00||WA||56||Y||III,2,2,-9.80023241657905,-9.80023241657905,0.0,-17710.0,-17710.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WI||33||Y||IV,1,1,8.850372603198526,-2.9516350374925127,11.802007640691038,11627.0,-3893.0,15520.0
Llama-3.1-70B-Instruct,Llama,15-1252.00||WI||54||Y||II,1,1,5.00239568572681,21.230872743213073,-16.228477057486263,4907.0,20826.0,-15919.0
Llama-3.1-70B-Instruct,Llama,15-1252||CA||54||Y||I,1,1,11.409570287135955,16.322677830816183,-4.913107543680228,16693.0,16687.0,6.0
Llama-3.1-70B-Instruct,Llama,15-1252||CA||54||Y||II,1,1,-13.178261541165755,-7.851774519151384,-5.326487022014371,-24741.0,-14741.0,-10000.0
Llama-3.1-70B-Instruct,Llama,15-1252||CA||54||Y||III,1,1,-23.498041019200667,-23.498041019200667,0.0,-53138.0,-53138.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1253.00||CA||33||Y||IV,2,2,0.7059541549447377,-26.1102793790692,26.81623353401394,1124.0,-52495.5,53619.5
Llama-3.1-70B-Instruct,Llama,15-1253.00||CA||54||Y||I,1,1,73.10592383339352,16.900657140587228,56.20526669280629,68838.0,14891.0,53947.0
Llama-3.1-70B-Instruct,Llama,15-1253.00||IL||54||Y||II,1,1,29.666923985105804,16.92852601943511,12.738397965670693,26133.0,14912.0,11221.0
Llama-3.1-70B-Instruct,Llama,15-1253.00||MI||33||Y||IV,2,2,3.0267168281967596,2.577837572979213,0.44887925521754646,3644.5,3104.0,540.5
Llama-3.1-70B-Instruct,Llama,15-1253.00||MN||54||Y||IV,1,1,2.5848193909499293,-0.618178615183812,3.2029980061337415,3228.0,-772.0,4000.0
Llama-3.1-70B-Instruct,Llama,15-1255.00||CA||51||Y||IV,1,1,-8.440108586818589,-12.723612278663333,4.283503691844745,-15763.0,-23763.0,8000.0
Llama-3.1-70B-Instruct,Llama,15-1295.00||OH||62||Y||I,1,1,40.639294345754195,62.375575187405275,-21.73628084165108,29763.0,45682.0,-15919.0
Llama-3.1-70B-Instruct,Llama,15-1299.00||CA||54||Y||IV,1,1,-0.5344258416938181,11.831564459068572,-12.36599030076239,-994.0,22006.0,-23000.0
Llama-3.1-70B-Instruct,Llama,15-1299.00||MA||54||Y||II,1,1,58.00930376459929,58.00930376459929,0.0,52499.0,52499.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1299.00||NC||33||Y||IV,1,1,1.5661067509499627,-21.22937293729373,22.79547968824369,2205.0,-33449.0,35654.0
Llama-3.1-70B-Instruct,Llama,15-1299.00||NJ||54||Y||II,1,1,35.1893707357259,51.03187511881878,-15.84250438309288,33318.0,48318.0,-15000.0
Llama-3.1-70B-Instruct,Llama,15-1299.00||TX||54||Y||IV,1,1,39.37282229965157,12.951285427205322,26.421536872446246,58760.0,18690.0,40070.0
Llama-3.1-70B-Instruct,Llama,15-1299.08||CA||33||Y||IV,1,1,-22.470892973980693,-14.068437287344217,-8.402455686636475,-50142.0,-28323.0,-21819.0
Llama-3.1-70B-Instruct,Llama,15-1299.08||CA||51||Y||III,1,1,-4.574363047663175,-4.574363047663175,0.0,-8293.0,-8293.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1299.08||CA||54||Y||II,3,3,27.202982246563877,34.956345627311315,-7.753363380747437,33346.0,33825.666666666664,-479.66666666666424
Llama-3.1-70B-Instruct,Llama,15-1299.08||CA||54||Y||IV,2,2,0.2821498340193225,14.659414417341784,-14.37726458332246,-1568.0,20782.0,-22350.0
Llama-3.1-70B-Instruct,Llama,15-1299.08||NJ||54||Y||II,1,1,72.15521429627596,35.1893707357259,36.965843560550056,68318.0,33318.0,35000.0
Llama-3.1-70B-Instruct,Llama,15-1299.08||NY||52||Y||IV,1,1,16.37123051568181,16.37123051568181,0.0,26026.0,26026.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1299.08||TN||44||Y||IV,1,1,52.37080447522643,26.71177410761854,25.659030367607887,49150.0,25069.0,24081.0
Llama-3.1-70B-Instruct,Llama,15-1299.08||TX||54||Y||III,1,1,54.65484257388568,8.057000067535625,46.597842506350055,61138.0,9544.0,51594.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||CA||51||Y||III,2,2,-4.574363047663175,-4.574363047663175,0.0,-8293.0,-8293.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||CA||51||Y||IV,1,1,-6.986246868178544,54.39535921463632,-61.38160608281487,-12994.0,60950.0,-73944.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||CA||52||Y||IV,1,1,-22.470892973980693,-6.986246868178544,-15.484646105802149,-50142.0,-12994.0,-37148.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||CA||54||Y||III,2,2,15.022771849340115,2.466238014932782,12.556533834407333,22595.0,2151.0,20444.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||CO||51||Y||III,1,1,27.402474578125855,31.779449913243656,-4.376975335117802,35059.0,36997.0,-1938.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||GA||52||Y||II,1,1,88.55919949100584,28.155678043075238,60.4035214479306,76555.0,22629.0,53926.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||GA||52||Y||IV,1,1,43.541765597953464,-1.9622861169406105,45.504051714894075,56849.0,-2562.0,59411.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||GA||54||Y||III,1,1,36.468105497908105,17.957129955581767,18.51097554232634,39573.0,19486.0,20087.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||IL||33||Y||III,1,1,32.85024154589372,18.914901523597177,13.93534002229654,35360.0,20360.0,15000.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||MA||54||Y||III,1,1,40.97053456372647,10.700787878263727,30.269746685462742,47373.0,12373.0,35000.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||NJ||52||Y||IV,1,1,16.37123051568181,8.822826374124071,7.548404141557738,26026.0,14026.0,12000.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||NJ||54||Y||III,2,2,48.81592416409321,17.95657657449814,30.85934758959507,56749.0,21552.5,35196.5
Llama-3.1-70B-Instruct,Llama,15-1299.09||NY||51||Y||IV,1,1,12.752399763483337,2.5324895894926214,10.219910173990716,20273.0,4026.0,16247.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||NY||52||Y||IV,2,2,14.850758220581369,7.397436058726584,7.453322161854785,22990.0,11760.0,11230.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||NY||54||Y||IV,1,1,12.752399763483337,12.752399763483337,0.0,20273.0,20273.0,0.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||TX||22||Y||IV,1,1,16.42441341380665,8.549986598767086,7.874426815039564,22995.0,12760.0,10235.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||TX||54||Y||III,1,1,35.909215978921566,10.589586006618491,25.319629972303076,43067.0,12544.0,30523.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||TX||54||Y||IV,1,1,12.951285427205322,16.42441341380665,-3.4731279866013285,18690.0,22995.0,-4305.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||WA||51||Y||II,1,1,46.339466628461494,46.122814881219185,0.2166517472423095,45282.0,51450.0,-6168.0
Llama-3.1-70B-Instruct,Llama,15-1299.09||WA||51||Y||IV,1,1,3.577928920394674,3.577928920394674,0.0,5976.0,5976.0,0.0
Llama-3.1-70B-Instruct,Llama,15-2021.00||NY||52||Y||IV,1,1,41.60511309273221,37.201576792070114,4.403536300662097,54355.0,48602.0,5753.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||CA||51||Y||IV,5,5,11.255145322794451,20.09051748984034,-8.83537216704589,16683.8,26691.4,-10007.600000000002
Llama-3.1-70B-Instruct,Llama,15-2031.00||CA||52||Y||IV,1,1,-1.2692755005564063,9.61741504650334,-10.886690547059745,-1517.0,14301.0,-15818.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||CA||54||Y||II,2,2,35.6902071756316,35.758451062079914,-0.06824388644831458,35221.0,36507.5,-1286.5
Llama-3.1-70B-Instruct,Llama,15-2031.00||CA||54||Y||III,7,7,33.33943746209643,23.708074523729014,9.631362938367413,39760.71428571428,26621.714285714286,13138.999999999996
Llama-3.1-70B-Instruct,Llama,15-2031.00||CA||54||Y||IV,3,3,10.327462739099241,11.053738515067872,-0.7262757759686309,15258.0,15656.333333333334,-398.33333333333394
Llama-3.1-70B-Instruct,Llama,15-2031.00||GA||44||Y||III,2,2,52.80199547834124,34.169477999056845,18.632517479284395,44217.5,28258.5,15959.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||GA||44||Y||IV,1,1,21.549713584288053,27.41714402618658,-5.867430441898527,21067.0,26803.0,-5736.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||IL||52||Y||IV,1,1,15.04332225806711,15.113313649930411,-0.06999139186330083,18699.0,18786.0,-87.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||IL||54||Y||II,2,2,49.00353883404731,29.16686068169119,19.83667815235612,42096.0,25055.5,17040.5
Llama-3.1-70B-Instruct,Llama,15-2031.00||IL||54||Y||III,1,1,-1.999961941732793,21.786455062700995,-23.786417004433787,-2102.0,22898.0,-25000.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||MA||54||Y||II,2,2,74.43882691452082,29.5438625166367,44.89496439788412,60871.5,25305.5,35566.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||MO||54||Y||IV,1,1,50.89137303168339,50.89137303168339,0.0,40108.0,40108.0,0.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||NC||52||Y||IV,2,2,-0.3008389013839411,23.34604171338865,-23.64688061477259,-366.5,24984.0,-25350.5
Llama-3.1-70B-Instruct,Llama,15-2031.00||NC||54||Y||IV,1,1,7.1706936866718625,4.426465518989395,2.7442281676824676,9568.0,4366.0,5202.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||NJ||52||Y||II,1,1,78.59099375479347,47.82403856688945,30.766955187904024,71730.0,43649.0,28081.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||NJ||54||Y||I,1,1,71.69844196953636,51.80545320560059,19.89298876393577,49378.0,35150.0,14228.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||NJ||54||Y||III,1,1,-0.9418915061869344,9.941887859274383,-10.883779365461317,-1122.0,12027.0,-13149.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||NJ||54||Y||IV,1,1,13.919892649720792,-0.058008288895256596,13.977900938616049,19917.0,-83.0,20000.0
Llama-3.1-70B-Instruct,Llama,15-2031.00||NY||54||Y||III,1,1,34.740809932794924,3.1193860643585944,31.62142386843633,42027.0,3577.0,38450.0
